train_loss,epoch,step,val_loss
0.0379524864256382,97,41849,
0.03715568408370018,97,41899,
0.03377215936779976,97,41949,
0.03327123820781708,97,41999,
0.034138523042201996,97,42049,
0.03739509731531143,97,42099,
,97,42139,0.03581422194838524
0.03154589980840683,98,42149,
0.0379638634622097,98,42199,
0.04228033125400543,98,42249,
0.035572201013565063,98,42299,
0.032148316502571106,98,42349,
0.03234186768531799,98,42399,
0.036983672529459,98,42449,
0.037672437727451324,98,42499,
0.04129768908023834,98,42549,
,98,42569,0.035808488726615906
0.03731166198849678,99,42599,
0.037204694002866745,99,42649,
0.03920280188322067,99,42699,
0.03803129121661186,99,42749,
0.033944547176361084,99,42799,
0.033661339432001114,99,42849,
0.04001722112298012,99,42899,
0.038115426898002625,99,42949,
0.03475753590464592,99,42999,
,99,42999,0.03585464507341385
0.037401456385850906,100,43049,
0.03516780957579613,100,43099,
0.035630855709314346,100,43149,
0.036880556493997574,100,43199,
0.03369515761733055,100,43249,
0.03755895048379898,100,43299,
0.038012709468603134,100,43349,
0.03999178484082222,100,43399,
,100,43429,0.03585727885365486
0.03423810750246048,101,43449,
0.03430817648768425,101,43499,
0.03534727916121483,101,43549,
0.03066490963101387,101,43599,
0.03818799927830696,101,43649,
0.03633289784193039,101,43699,
0.03716135770082474,101,43749,
0.03827584907412529,101,43799,
0.03498956933617592,101,43849,
,101,43859,0.03581888601183891
0.03529278561472893,102,43899,
0.039887070655822754,102,43949,
0.03310428187251091,102,43999,
0.03471346199512482,102,44049,
0.03587450459599495,102,44099,
0.030264420434832573,102,44149,
0.034150123596191406,102,44199,
0.037988223135471344,102,44249,
,102,44289,0.035757649689912796
0.040014952421188354,103,44299,
0.029348192736506462,103,44349,
0.03330837935209274,103,44399,
0.036163002252578735,103,44449,
0.03552377223968506,103,44499,
0.035751476883888245,103,44549,
0.0363469198346138,103,44599,
0.04217507690191269,103,44649,
0.03566230088472366,103,44699,
,103,44719,0.03581271693110466
0.03535671532154083,104,44749,
0.03726956620812416,104,44799,
0.031917504966259,104,44849,
0.03922009468078613,104,44899,
0.03825395926833153,104,44949,
0.03555072098970413,104,44999,
0.032693687826395035,104,45049,
0.032492220401763916,104,45099,
0.033632997423410416,104,45149,
,104,45149,0.03577316179871559
0.03592469170689583,105,45199,
0.03889559954404831,105,45249,
0.04172553867101669,105,45299,
0.03627849370241165,105,45349,
0.032572489231824875,105,45399,
0.03436353802680969,105,45449,
0.03364356979727745,105,45499,
0.03509580343961716,105,45549,
,105,45579,0.03583061695098877
0.03642981871962547,106,45599,
0.03798327594995499,106,45649,
0.0363762304186821,106,45699,
0.03322901949286461,106,45749,
0.032378681004047394,106,45799,
0.03801221773028374,106,45849,
0.03297564759850502,106,45899,
0.035069309175014496,106,45949,
0.040875449776649475,106,45999,
,106,46009,0.035840291529893875
0.03434832766652107,107,46049,
0.03595327213406563,107,46099,
0.03482688218355179,107,46149,
0.0386083610355854,107,46199,
0.03423512727022171,107,46249,
0.0325101763010025,107,46299,
0.038687363266944885,107,46349,
0.03695867955684662,107,46399,
,107,46439,0.035752348601818085
0.03894415870308876,108,46449,
0.03330295905470848,108,46499,
0.035866666585206985,108,46549,
0.03798593208193779,108,46599,
0.039067164063453674,108,46649,
0.036866068840026855,108,46699,
0.034422554075717926,108,46749,
0.03732813894748688,108,46799,
0.03476621210575104,108,46849,
,108,46869,0.03584141284227371
0.03581538051366806,109,46899,
0.03563534468412399,109,46949,
0.03788791224360466,109,46999,
0.03703863173723221,109,47049,
0.03758774697780609,109,47099,
0.03468237444758415,109,47149,
0.03925786539912224,109,47199,
0.032204363495111465,109,47249,
0.03980424255132675,109,47299,
,109,47299,0.035766635090112686
0.03105364553630352,110,47349,
0.035469863563776016,110,47399,
0.03566874563694,110,47449,
0.03522547706961632,110,47499,
0.03724729269742966,110,47549,
0.03187849745154381,110,47599,
0.04023759439587593,110,47649,
0.03651495277881622,110,47699,
,110,47729,0.03579562529921532
0.032697342336177826,111,47749,
0.03664299473166466,111,47799,
0.03760557994246483,111,47849,
0.036960434168577194,111,47899,
0.03373798355460167,111,47949,
0.034549348056316376,111,47999,
0.037724707275629044,111,48049,
0.035181861370801926,111,48099,
0.0365816168487072,111,48149,
,111,48159,0.03565734252333641
0.035541292279958725,112,48199,
0.03711972013115883,112,48249,
0.039156489074230194,112,48299,
0.03734954446554184,112,48349,
0.03881979361176491,112,48399,
0.03281497582793236,112,48449,
0.03355088084936142,112,48499,
0.03188943490386009,112,48549,
,112,48589,0.03566548228263855
0.03491904214024544,113,48599,
0.03331274166703224,113,48649,
0.039382029324769974,113,48699,
0.03678858280181885,113,48749,
0.03412465751171112,113,48799,
0.03363018482923508,113,48849,
0.03897784277796745,113,48899,
0.041484251618385315,113,48949,
0.039019715040922165,113,48999,
,113,49019,0.03565674275159836
0.03489929810166359,114,49049,
0.028439020738005638,114,49099,
0.03385450318455696,114,49149,
0.028948741033673286,114,49199,
0.03156346082687378,114,49249,
0.03349068760871887,114,49299,
0.04396281763911247,114,49349,
0.033491261303424835,114,49399,
0.03391575440764427,114,49449,
,114,49449,0.03581574559211731
0.0363214872777462,115,49499,
0.03897108882665634,115,49549,
0.029767103493213654,115,49599,
0.038151029497385025,115,49649,
0.03316520154476166,115,49699,
0.03530775383114815,115,49749,
0.03263285011053085,115,49799,
0.032868098467588425,115,49849,
,115,49879,0.035721153020858765
0.03290506824851036,116,49899,
0.03632337227463722,116,49949,
0.03125699982047081,116,49999,
0.03721499443054199,116,50049,
0.035096175968647,116,50099,
0.03523983806371689,116,50149,
0.03321130573749542,116,50199,
0.03135158121585846,116,50249,
0.03502919524908066,116,50299,
,116,50309,0.035756971687078476
0.03354433551430702,117,50349,
0.03543264418840408,117,50399,
0.039457567036151886,117,50449,
0.03198115527629852,117,50499,
0.037161700427532196,117,50549,
0.036601267755031586,117,50599,
0.03562331199645996,117,50649,
0.033650126308202744,117,50699,
,117,50739,0.03568496182560921
0.03198470547795296,118,50749,
0.03353193402290344,118,50799,
0.034264203161001205,118,50849,
0.03741207346320152,118,50899,
0.034936923533678055,118,50949,
0.03599514812231064,118,50999,
0.03727623447775841,118,51049,
0.03768061473965645,118,51099,
0.03062788024544716,118,51149,
,118,51169,0.03574661538004875
0.03518709912896156,119,51199,
0.0323326550424099,119,51249,
0.035374391824007034,119,51299,
0.04398978874087334,119,51349,
0.03491725027561188,119,51399,
0.035773783922195435,119,51449,
0.0379512719810009,119,51499,
0.03920848295092583,119,51549,
0.034373436123132706,119,51599,
,119,51599,0.035713374614715576
0.031057126820087433,120,51649,
0.03647667542099953,120,51699,
0.0352991558611393,120,51749,
0.03155713528394699,120,51799,
0.03913118317723274,120,51849,
0.03563154861330986,120,51899,
0.028747504577040672,120,51949,
0.03683580085635185,120,51999,
,120,52029,0.03567017987370491
0.03328925743699074,121,52049,
0.03527753800153732,121,52099,
0.02927340194582939,121,52149,
0.038653336465358734,121,52199,
0.03429574891924858,121,52249,
0.03759847208857536,121,52299,
0.03035498596727848,121,52349,
0.034315746277570724,121,52399,
0.03756409510970116,121,52449,
,121,52459,0.035714250057935715
0.04061779007315636,122,52499,
0.03887171670794487,122,52549,
0.0362156443297863,122,52599,
0.03739577904343605,122,52649,
0.036092136055231094,122,52699,
0.031555887311697006,122,52749,
0.03573654964566231,122,52799,
0.0375187061727047,122,52849,
,122,52889,0.03574669733643532
0.03276260569691658,123,52899,
0.03902049362659454,123,52949,
0.03646586090326309,123,52999,
0.03497491776943207,123,53049,
0.037129487842321396,123,53099,
0.03743123635649681,123,53149,
0.03826870769262314,123,53199,
0.03758148103952408,123,53249,
0.04135798290371895,123,53299,
,123,53319,0.03569786995649338
0.03541640192270279,124,53349,
0.04034356772899628,124,53399,
0.03429612144827843,124,53449,
0.03859484940767288,124,53499,
0.032925594598054886,124,53549,
0.036977630108594894,124,53599,
0.03566046431660652,124,53649,
0.03877827897667885,124,53699,
0.035515930503606796,124,53749,
,124,53749,0.03573492169380188
0.03417231887578964,125,53799,
0.03644658997654915,125,53849,
0.03652101010084152,125,53899,
0.03414951637387276,125,53949,
0.03159887716174126,125,53999,
0.0375748947262764,125,54049,
0.038288578391075134,125,54099,
0.033930454403162,125,54149,
,125,54179,0.035638343542814255
0.041883863508701324,126,54199,
0.03429509699344635,126,54249,
0.03953982889652252,126,54299,
0.0412609726190567,126,54349,
0.03600122779607773,126,54399,
0.042146891355514526,126,54449,
0.028792183846235275,126,54499,
0.0345199815928936,126,54549,
0.034423477947711945,126,54599,
,126,54609,0.03563505783677101
0.03927506133913994,127,54649,
0.03729439526796341,127,54699,
0.03637567162513733,127,54749,
0.035865020006895065,127,54799,
0.0393688902258873,127,54849,
0.036826059222221375,127,54899,
0.03359484300017357,127,54949,
0.03810521215200424,127,54999,
,127,55039,0.03557277470827103
0.034308236092329025,128,55049,
0.035578805953264236,128,55099,
0.03368919715285301,128,55149,
0.03309912234544754,128,55199,
0.03908582031726837,128,55249,
0.036038655787706375,128,55299,
0.03403348848223686,128,55349,
0.032320354133844376,128,55399,
0.03751526027917862,128,55449,
,128,55469,0.035553086549043655
0.036384597420692444,129,55499,
0.03472614288330078,129,55549,
0.03818592056632042,129,55599,
0.03799622133374214,129,55649,
0.02881343849003315,129,55699,
0.03446214273571968,129,55749,
0.04071233049035072,129,55799,
0.036359548568725586,129,55849,
0.036115728318691254,129,55899,
,129,55899,0.03562886267900467
0.0370110459625721,130,55949,
0.03637745603919029,130,55999,
0.03835577890276909,130,56049,
0.037459537386894226,130,56099,
0.03716849908232689,130,56149,
0.03287959843873978,130,56199,
0.035220637917518616,130,56249,
0.03637443482875824,130,56299,
,130,56329,0.035548485815525055
0.037127990275621414,131,56349,
0.03887489438056946,131,56399,
0.02917362190783024,131,56449,
0.033989317715168,131,56499,
0.032723285257816315,131,56549,
